ID,Nome,Detalhes,Ano de Matr¡cula,Lugar de Origem,X,Y
1928,"Evetts, Richard","of Berks, pleb. Corpus Christi Coll., matric. 3 Nov., 1620, aged 20; B.A. 12 Dec., 1620, as Evats.",1620,Berkshire,455042.122728199,179742.716376643
1992,"Fettiplace, Edmund","of Berks, arm. University Coll., matric. 8 March, 1604-5, aged 16.",1604,Berkshire,455042.122728199,179742.716376643
1993,"Fettiplace, Edmund","of Berks, militis fil. Queen's Coll., matric. 15 Nov., 1605, aged 15; B.A. 23 Feb., 1608-9, M.A. 9 July, 1612, incorporated at Cambridge 1614; brother of William 1610.",1605,Berkshire,455042.122728199,179742.716376643
1995,"Fettiplace, George (Fetiplace)","of Berks, militis fil. Queen's Coll., matric. 18 June, 1619, aged 17; bar.-at-law, Lincoln's Inn, 1627 (as 10s. of Sir Edmund, of Childrey). See Foster's Judges and Barristers.",1619,Berkshire,455042.122728199,179742.716376643
1996,"Fettiplace, John","of Berks, arm. University Coll., matric. 8 March, 1604-5, aged 16.",1604,Berkshire,455042.122728199,179742.716376643
1998,"Fettiplace, William (Fetiplace)","of Berks, militis fil. Brasenose Coll., matric. 2 March, 1609-10, aged 16; B.A. 21 Oct., 1612 (perhaps fellow of Merton College 1613), brother of Edmund, 1605. See O.H.S. iv. 280.",1609,Berkshire,455042.122728199,179742.716376643
2015,"Fisher, John","s. William, of Fernham, Berks, pleb. Magdalen Hall., matric. 14 Feb., 1622-3, aged 18.",1622,Berkshire,455042.122728199,179742.716376643
2046,"Fletcher, Thomas","of Berks, pleb. Christ Church, matric. 22 June, 1610, aged 16; B.A. 21 Oct., 1613, rector of Bradley, co. Derby, 1617, and of Haughton, co. Stafford, 1620. See Foster's Index Eccl.",1610,Berkshire,455042.122728199,179742.716376643
2073,"Ford, John (Foorde)","of Berks, pleb. Magdalen Hall, matric. 16 Nov., 1621, aged 16; B.A. 22 Feb., 1624-5, M.A. 15 April, 1630, perhaps incorporated at Cambridge 1651.",1621,Berkshire,455042.122728199,179742.716376643
2081,"Forster, Francis","of Berks, militis fil. Trinity Coll., matric. 23 Oct., 1618, aged 18; probably a son of Sir William, of Aldermaston, Berks, K.B.; perhaps brother of William 1611.",1618,Berkshire,455042.122728199,179742.716376643
2129,"Francklyn, Richard","of Berks, pleb. Magdalen Hall, matric. 16 June, 1610, aged 16.",1610,Berkshire,455042.122728199,179742.716376643
2131,"Francklin, William","of Berks, pleb. Corpus Christi Coll., matric. 19 June, 1610, aged 16.",1610,Berkshire,455042.122728199,179742.716376643
2182,"Galland, Edward","s. Edward, of Wantage, Berks, pleb. Hart Hall, matric. 13 Dec., 1622, aged 14; B.A. from St. John's Coll. 18 Dec., 1626, M.A. from Gloucester Hall 11 June, 1629; ""intestate 6 May, 1636,"" Griffiths.",1622,Berkshire,455042.122728199,179742.716376643
2194,"Gardiner, Edward (Gardyner)","of Berks, pleb. Magdalen Hall, matric. 7 June, 1605, aged 15. B.A. 20 May, 1609, rector of Brushford, Somerset, 1624. See Foster's Index Eccl.",1605,Berkshire,455042.122728199,179742.716376643
2204,"Gardner, Richard","of Berks, pleb. Oriel Coll., matric. 4 Dec., 1612, aged 16; B.A. 10 Feb., 1615-16; perhaps rector of Albury, Oxon, 1626, and vicar of East Garston, Berks, 1627-32. See Foster's Index Eccl.",1612,Berkshire,455042.122728199,179742.716376643
2227,"Gastrell, Peregrine","of Berks, gent. Queen's Coll., matric. 16 June, 1610, aged 16; bar.-at-law, Inner Temple, 1618, as of East Garston, Berks, gent. (s. Henry). See Foster's Judges and Barristers.",1610,Berkshire,455042.122728199,179742.716376643
2312,"Goddard, Philip","of Berks, pleb. St. Mary Hall, matric. 26 Jan., 1620-1, aged 18; B.A. 25 Jan., 1620-1.",1620,Berkshire,455042.122728199,179742.716376643
2315,"Godfrey, William","of Berks, pleb. Lincoln Coll., matric. 5 May, 1615, aged 18; B.A. 24 April, 1616, M.A. 28 Jan., 1618-19.",1615,Berkshire,455042.122728199,179742.716376643
2399,"Graye, William","of Berks, pleb. Magdalen Coll., matric. 22 June, 1610, aged 17; B.A. 18 Feb., 1614-15.",1610,Berkshire,455042.122728199,179742.716376643
2426,"Gregory, Alexander","of Berks, pleb. Magdalen Coll., matric. 16 June, 1610, aged 16; chorister 1604, clerk 1612-17, B.A. 15 Dec., 1614, M.A. 23 June, 1617. See Bloxam, i. 32.",1610,Berkshire,455042.122728199,179742.716376643
2476,"Gripp, William","of Berks, pleb. Magdalen Hall, matric. 17 April, 1618, aged 18; B.A. 6 July, 1621.",1618,Berkshire,455042.122728199,179742.716376643
2481,"Grove, Thomas","of Berks, pleb. Magdalen Hall, matric. 22 Nov., 1616, aged 15.",1616,Berkshire,455042.122728199,179742.716376643
2528,"Hale, Alexander","of Berks, pleb. Magdalen Coll., matric. 16 June, 1610, aged 19; chorister 1609-11 (as Hales), B.A. 4 Nov., 1611, vicar of Wootton, Beds, 1638. See Bloxam, i. 33; & Foster's Index Ecclesiasticus.",1610,Berkshire,455042.122728199,179742.716376643
2666,"Harrison, John","of Berks, arm. St. Mary Hall, matric. 1 July, 1603, aged 16; bar.-at-law, Lincoln's Inn, 1613, treasurer 1650 (perhaps created B.C.L. 1 Nov. 1642?). See Foster's Judges and Barristers.",1603,Berkshire,455042.122728199,179742.716376643
2720,"Hathwayt, Francis","born in Berks, s. Alexander, of Uphill, Somerset, sacerd. New Coll., matric. 23 April, 1624, aged 19; B.A. 9 Dec., 1625.",1624,Berkshire,455042.122728199,179742.716376643
2737,"Hawkins, Robert","of Berks, cler. fil. Magdalen Hall, matric. 22 Nov. 1616, aged 16; B.A. 3 Feb., 1619-20, M.A. 9 July, 1623; rector of Rodmarton, co. Gloucester, 1628. See Foster's Index Eccl. [40]",1616,Berkshire,455042.122728199,179742.716376643
2754,"Hayes, Robert","of Berks, pleb. New Coll., matric. 23 Oct., 1612, aged 19; B.A. 11 April, 1616.",1612,Berkshire,455042.122728199,179742.716376643
2875,"Hinton, John","of Berks, gent. Queen's Coll., matric. 22 March, 1604-5, aged 17; bar.-at-law, Inner Temple, 1615, as of Shrivenham, Berks, gent.; perhaps s. Thomas 1580, and brother of Laurence 1616. See Foster's Judges and Barristers.",1604,Berkshire,455042.122728199,179742.716376643
2885,"Hobbs, Richard","of Berks, pleb. Magdalen Coll., matric. 16 Nov., 1621, aged 17, B.A. 9 Dec., 1625; M.A. from Emanuel Coll., Cambridge, 1632, rector of Erpingham, Norfolk, 1642. See Foster's Index Eccl.",1621,Berkshire,455042.122728199,179742.716376643
2923,"Holland, Edward","of Berks, doctoris fil. Corpus Christi Coll., matric. 27 Oct., 1615, aged 15; B.A. 2 Dec., 1619. See Brian 1621.",1615,Berkshire,455042.122728199,179742.716376643
3074,"Hunnys, Marchadine","of Berks, pleb. Magdalen Hall, matric. 1 July, 1603, aged 16; demy Magdalen Coll. 1605-10, B.A. 24 Jan., 1606-7, M.A. 9 Nov., 1609; usher of the college school 1610-11. Bloxam, v. 27.",1603,Berkshire,455042.122728199,179742.716376643
3088,"Hunte, William","of Berks, pleb. St. John's Coll., matric. 1 March, 1621-2, aged 15; B.A. 20 June, 1626. [30]",1621,Berkshire,455042.122728199,179742.716376643
3127,"Hyde, John","of Berks, eq. aur. fil. Queen's Coll., matric. 12 Dec., 1617, aged 15; student of Middle Temple 1616, as 3rd son of George, of Kingston Lisle, Berks, K.B. See Foster's Inns of Court Reg. [25]",1617,Berkshire,455042.122728199,179742.716376643
3135,"Hyde, William","of Berks, arm. Merton Coll., matric. 19 June, 1618, aged 19; B.A. 3 Feb., 1618-19; possibly a student of Middle Temple 1619, as son and heir of William, of Hurst (Wilts ?). See Foster's Inns of Court Reg.",1618,Berkshire,455042.122728199,179742.716376643
3136,"Hyde, William (Hide)","of Berks, gent. Balliol Coll., matric. 16 July, 1621, aged 18; B.A. 19 Oct., 1624, M.A. 30 May, 1627. [20]",1621,Berkshire,455042.122728199,179742.716376643
3230,"Jemmett, Samuel","of Berks, pleb. Magdalen Hall, matric. 26 June, 1621, aged 18; B.A. 5 June, 1624, M.A. 1 June, 1627, rector of Eastling, Kent, 1652; father of John last-named, and brother of John first-named. See Foster's Index Eccl.",1621,Berkshire,455042.122728199,179742.716376643
3240,"Jennings, Edward (Jennens)","of Berks, pleb. St. Mary Hall, matric. 9 March, 1620-1, aged 15; B.A. 10 June, 1624, M.A. 17 April, 1727.",1620,Berkshire,455042.122728199,179742.716376643
3242,"Jennings, William (Jennens)","s. James, of Harwell, Berks, pleb. Magdalen Hall, matric. 27 June, 1623, aged 16.",1623,Berkshire,455042.122728199,179742.716376643
3256,"Johnson, John","s. Gilbert, of Burfield, Berks, pleb. New Coll., matric. 15 Nov., 1622, aged 18; demy Magdalen Coll. 1625-9, B.A. 7 Dec., 1626, M.A. 20 June, 1629, fellow 1629-41, B.D. 14 July, 1638, vicar of Old Shoreham, Sussex, 1641; died 1663. See Bloxam, v. 117.",1622,Berkshire,455042.122728199,179742.716376643
3339,"Keate, John","of Berks, pleb. Magdalen Hall, matric. 19 May, 1620, aged 14; B.A. 23 Oct., 1623, M.A. 15 June, 1626. See also William 1610.",1620,Berkshire,455042.122728199,179742.716376643
3341,"Keate, William","of Berks, gent. Magdalen Hall, matric. 16 June, 1610, aged 15; student of Gray's Inn 1614, as son of Hugh, of Hodcote, Berks. See Foster's Gray's Inn Reg. [25]",1610,Berkshire,455042.122728199,179742.716376643
3344,"Ked(d)en, Mordecai","s. William, of Newbery, Berks, sacerd. Magdalen Hall, matric. 31 Jan., 1622-3, aged 17; B.A. 14 Feb., 1625-6; one of these names vicar of Odiham, Hants, 1661-1708. See Foster's Index Eccl.",1622,Berkshire,455042.122728199,179742.716376643
3350,"Keepe, Henry","of Berks, pleb. Balliol Coll., matric. 12 Dec., 1617, aged 19; B.A. 22 Nov., 1619, M.A. 6 July, 1626, rector of Holmpton, Yorks, 1633. See Foster's Index Eccl.",1617,Berkshire,455042.122728199,179742.716376643
3413,"King, Robert","born in Berks, s. (John), bishop of London. Christ Church, matric. 30 Oct., 1612, aged 14; B.A. 15 May, 1615, M.A. 18 June, 1618; brother of Philip and William 1616.",1612,Berkshire,455042.122728199,179742.716376643
3433,"Kistill, William","of Berks, pleb. Magdalen Hall, matric. 16 Nov., 1621, aged 16; B.A. 6 April, 1625, M.A. 1 June, 1627.",1621,Berkshire,455042.122728199,179742.716376643
3440,"Knapp, Francis","s. Henry, of Chilton, Berks, pleb. St. Alban Hall, matric. 14 Nov., 1623, aged 15; B.A. 2 June, 1627, baptised at Chilton 31 Dec., 1608. [15]",1623,Berkshire,455042.122728199,179742.716376643
3450,"Knighte, Roger","of Berks, gent. Magdalen Coll., matric. 1 March, 1604-5, aged 20; bar.-at-law, Lincoln's Inn, 1614. See Foster's Judges and Barristers.",1604,Berkshire,455042.122728199,179742.716376643
3452,"Knight, Thomas","of Berks, pleb. St. John's Coll., matric. 12 Nov., 1619, aged 16; B.A. 17 Feb., 1622-3, bar.-at-law, Lincoln's Inn, 1629, as son and heir of Roger, of Reading, Berks, gent. See Foster's Judges and Barristers.",1619,Berkshire,455042.122728199,179742.716376643
3454,"Knolles, Francis (Knowels)","of Berks, arm. Oriel Coll., matric. entry dated 13 May, 1603, aged 11; of Stanford-in-the-Vale, Berks (s. Richard); died 4 Aug., 1640; brother of Robert 1603.",1603,Berkshire,455042.122728199,179742.716376643
3459,"Knollys, William","of Berks, militis fil. Queen's Coll., matric. 1 July, 1608, aged 13; B.A. 5 July, 1611, M.A. 2 May, 1617; brother of Robert 1614, and Francis 1604.",1608,Berkshire,455042.122728199,179742.716376643
3487,"Lambold, John","of Berks, pleb. Magdalen Coll., matric. 18 June, 1610, aged 16; B.A. 23 Feb., 1612-3; vicar of Bosham, Sussex, 1617. See Foster's Index Eccl.",1610,Berkshire,455042.122728199,179742.716376643
3556,"Laurence, Daniel","of Berks, pleb. St. Edmund Hall, matric. 4 Dec., 1618, aged 18; B.A. 1 July, 1622.",1618,Berkshire,455042.122728199,179742.716376643
3579,"Lee, John","s. John, of Abingdon, Berks, gent. Balliol Coll., matric. 11 Oct., 1622, aged 19; B.A. 19 Oct., 1622, M.A. 2 July, 1625; one of the first scholars of Pembroke Coll. 1620. See Gutch, i. 617; & Fasti, i. 423.",1622,Berkshire,455042.122728199,179742.716376643
3674,"Little, Francis (Lyttle)","of Berks, gent. Christ Church, matric. 14 Feb., 1611-12, aged 16; B.A. 7 July, 1615, M.A. 19 May, 1618; perhaps vicar of Kildwick, Yorks, 1631. See Foster's Index Eccl.",1611,Berkshire,455042.122728199,179742.716376643
3763,"Lucas, John","of Berks, pleb. Trinity Coll., matric. 27 Nov., 1618, aged 18; B.A. 27 June, 1621, M.A. 16 April, 1624.",1618,Berkshire,455042.122728199,179742.716376643
3765,"Lucas, Thomas","of Berks, pleb. Magdalen Hall, matric. 21 June, 1616, aged 15.",1616,Berkshire,455042.122728199,179742.716376643
3822,"Malthus, Austen (Maulthus)","s. Robert, of Reading, Berks, pleb. Magdalen Hall, matric. 31 Jan., 1622-3, aged 15; B.A. 14 Feb., 1625-6, M.A. 25 June, 1628; admon. May, 1668; brother of the next-named.",1622,Berkshire,455042.122728199,179742.716376643
3857,"Marriat, William","of Berks, arm. Gloucester Hall, matric. entry dated 12 Oct., 1610, aged 11; student Middle Temple 1617, as son and heir of John, of Remenham, Berks. See Foster's Inns of Court Reg.",1610,Berkshire,455042.122728199,179742.716376643
3920,"Mathew, John","s. Richard, of Yattendon, Berks, pleb. Wadham Coll., matric. 25 June, 1624, aged 18; B.A. 28 June, 1628, M.A. 7 July, 1631.",1624,Berkshire,455042.122728199,179742.716376643
4011,"Midleton, Thomas","of Berks, cler. fil. Queen's Coll., matric. 23 June, 1615, aged 16; B.A. 16 April, 1619, M.A. 18 Jan., 1621-2, rector of Bright Waltham, Berks, 1622, etc. See Foster's Index Eccl.",1615,Berkshire,455042.122728199,179742.716376643
4028,"Millit, John","of Berks, pleb. New Coll., matric. 19 April, 1611, aged 15; B.A. 3 Nov., 1614, vicar of Enstone, Oxon, 1626. See Foster's Index Eccl.",1611,Berkshire,455042.122728199,179742.716376643
4057,"Mollines, Michael","of Berks, eq. aur. fil. nat. max. St. John's Coll., matric. 15 Nov., 1616, aged 15; (perhaps son of Sir Michael, of Clapcott, Berks), and M.P. Wallingford 1625. See Foster's Parliamentary Dictionary.",1616,Berkshire,455042.122728199,179742.716376643
4064,"Mountague, Jonas","of Berks, pleb. Merton Coll., matric. 14 Dec., 1604, aged 18, B.A. 22 March, 1617-18; M.A. from King's Coll., Cambridge, 1622; an usher in Eton school. See Fasti, i. 372.",1604,Berkshire,455042.122728199,179742.716376643
4192,"Nevill, Charles","4s. Edward, of Windsor, Berks, arm. Queen's Coll., matric. 9 April, 1624, aged 16; B.A. from Balliol Coll. 21 Oct., 1626, as ""eq. aur. fil.""; brother of Richard 1624.",1624,Berkshire,455042.122728199,179742.716376643
4200,"Newbery, Humfrey","2s. Humfrey, of Lawrence Waltham, Berks, gent. Merton Coll., matric. 8 July, 1625, aged 16; B.A. 30 Jan., 1626-7, M.A. 10 July, 1629, vicar of St. Lawrence Waltham 1628. See Foster's Index Eccl.",1625,Berkshire,455042.122728199,179742.716376643
4208,"Newman, Jerome","of Berks, pleb. Magdalen Hall, matric. 13 Dec., 1616, aged 18 (subscribes ""Hierome""); B.A. 14 Nov., 1617, M.A. 28 June, 1620. [20]",1616,Berkshire,455042.122728199,179742.716376643
4245,"Nixon, Thomas","s. Joseph, of Shefford, Berks, sacerd. Broadgates Hall, matric. 23 May, 1623, aged 16; brother of Joseph 1621.",1623,Berkshire,455042.122728199,179742.716376643
4246,"Nobes, John","of Berks, pleb. New Coll., matric. 17 Oct., 1617, aged 16.",1617,Berkshire,455042.122728199,179742.716376643
4277,"Noyes, John","of Berks, gent. Balliol Coll., matric. 7 Nov., 1606, aged 16; perhaps student of Lincoln's Inn 1611, as son of Peter, of Andover, Hants. See Foster's Inns of Court Reg.",1606,Berkshire,455042.122728199,179742.716376643
4316,"Orpwood, Paul","of Berks, gent. Balliol Coll., matric. 12 Dec., 1617, aged 20.",1617,Berkshire,455042.122728199,179742.716376643
4431,"Parsons, Philip","of Berks, ""paup. schol."" Christ Church, matric. 26 June, 1612, aged 17.",1612,Berkshire,455042.122728199,179742.716376643
4469,"Pe(a)cocke, Francis","s. John, of Chawley, Berks, pleb. Magdalen Hall, matric. 24 Oct., 1623, aged 16; B.A. 11 July, 1626, student of Gray's Inn 1627 (his father of Cumnor); perhaps father of Samuel and William 1678. See Foster's Gray's Inn Reg.",1623,Berkshire,455042.122728199,179742.716376643
4491,"Peirse, Edward","s. Thomas, of Hinksey, Berks, pleb. Brasenose Coll., matric. 5 Dec., 1623, aged 15.",1623,Berkshire,455042.122728199,179742.716376643
4509,"Pembroocke, William","of Berks, pleb. Christ Church, matric. 8 June, 1621, aged 16; B.A. 13 Dec., 1624, M.A. 7 July, 1627.",1621,Berkshire,455042.122728199,179742.716376643
4648,"Pococke, Robert","of Berks, pleb. Magdalen Hall, matric. 28 April, 1615, aged 15; B.A. 10 July, 1618, M.A. 12 June, 1621, rector of Bright Waltham, Berks, 1624. See Foster's Index Eccl.",1615,Berkshire,455042.122728199,179742.716376643
4649,"Pococke, Thomas","of Berks, pleb. Magdalen Hall, matric. 17 April, 1618, aged 16; B.A. 28 June, 1620, M.A. 26 May, 1623. [30]",1618,Berkshire,455042.122728199,179742.716376643
4682,"Porter, William","s. Thomas, of Thrupp, Berks, pleb. Magdalen Hall, matric. 4 July, 1623, aged 18; possibly father of the next-named.",1623,Berkshire,455042.122728199,179742.716376643
4915,"Read, Thomas","born in Berks, 1s. Thomas, of Dunstew, Oxon, militis. Magdalen Coll., matric. 2 July, 1624, aged 17; of Barton, Berks; died about 1637.",1624,Berkshire,455042.122728199,179742.716376643
4917,"Reade, William","of Berks, pleb. Balliol Coll., matric. 26 Oct., 1621, aged 17; B.A. 16 Oct., 1623; perhaps scholar of Pembroke Coll. 1624. See Gutch, i. 617.",1621,Berkshire,455042.122728199,179742.716376643
4921,"Reddall, Ralph (Reddatt)","of Berks, pleb. St. John's Coll., matric. 15 Nov., 1616, aged 16.",1616,Berkshire,455042.122728199,179742.716376643
4926,"Reeves, Richard","of Berks, pleb. New Coll., matric. entry 15 June, 1604, aged 14.",1604,Berkshire,455042.122728199,179742.716376643
4955,"Richards, John","of Berks, cler. fil. New Coll., matric. 14 Oct., 1608, aged 19; B.A. 29 April, 1612, M.A. 25 Jan., 1615-16. [25]",1608,Berkshire,455042.122728199,179742.716376643
5116,"Sadleir, Ferdinando","of Berks, cler. fil. New Coll., matric. 9 Nov., 1621, aged 17; B.A. 21 Oct., 1624, M.A. 17 June, 1628. [25]",1621,Berkshire,455042.122728199,179742.716376643
5117,"Sadleir, George","of Berks, arm. Exeter Coll., matric. 23 April, 1619, aged 16; B.A. 27 Feb., 1621-2, M.A. 10 June, 1624, D.D. fil.",1619,Berkshire,455042.122728199,179742.716376643
5212,"Scholes, Robert","of Berks, gent. Queen's Coll., matric. 3 June, 1608, aged 18. [30]",1608,Berkshire,455042.122728199,179742.716376643
5213,"Scholes, William","of Berks, gent. Hart Hall, matric. 22 Nov., 1611, aged 19.",1611,Berkshire,455042.122728199,179742.716376643
5238,"Seaver, John","of Berks, pleb. St. John's Coll., matric. 15 Nov., 1616, aged 17.",1616,Berkshire,455042.122728199,179742.716376643
5365,"Slade, Francis","of Berks, pleb. Lincoln Coll., matric. entry 5 May, 1615, aged 14, B.A. 4 Nov., 1618, M.A. 11 June, 1621; vicar of Wantage, Berks, 1622. See Foster's Index Eccl. & Add. MS. 15,670, p. 217.",1615,Berkshire,455042.122728199,179742.716376643
5389,"Smith, Edward","of Berks, pleb. Magdalen Coll., matric. 22 June, 1610, aged 18, B.A. 25 Oct., 1610; student of Middle Temple 1602, as 3s. Richard of Abingdon, Berks. See Foster's Inns of Court Reg.",1610,Berkshire,455042.122728199,179742.716376643
5406,"Smith, John","of Berks, pleb. Magdalen Coll., matric. 18 June, 1610, aged 18 (subs, ""junior""), B.A. 1 July, 1612; M.A. from St. Mary Hall 20 May, 1615; born at Abingdon. See Fasti, i. 341; & Bloxam, v. 31.",1610,Berkshire,455042.122728199,179742.716376643
