participant_id,group,l1,instruction,aoa,years_learning,item_id,tense,adverb_type,adverb_example,rating
L45,learner,Slovak,ELE,10.0,5.0,item_12,PPC,anterioridad_inmediata,hace un rato,7
L45,learner,Slovak,ELE,10.0,5.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,7
L45,learner,Slovak,ELE,10.0,5.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,5
L45,learner,Slovak,ELE,10.0,5.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,4
L45,learner,Slovak,ELE,10.0,5.0,item_16,PPC,anterioridad_lejana,hace dos meses,4
L45,learner,Slovak,ELE,10.0,5.0,item_17,PPC,anterioridad_lejana,hace dos meses,3
L45,learner,Slovak,ELE,10.0,5.0,item_18,PPC,anterioridad_lejana,hace dos meses,2
L46,learner,Slovak,ELE,16.0,9.0,item_01,PPS,anterioridad_inmediata,hace un rato,4
L46,learner,Slovak,ELE,16.0,9.0,item_02,PPS,anterioridad_inmediata,hace un rato,3
L46,learner,Slovak,ELE,16.0,9.0,item_03,PPS,anterioridad_inmediata,hace un rato,4
L46,learner,Slovak,ELE,16.0,9.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,5
L46,learner,Slovak,ELE,16.0,9.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,4
L46,learner,Slovak,ELE,16.0,9.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,5
L46,learner,Slovak,ELE,16.0,9.0,item_07,PPS,anterioridad_lejana,hace dos meses,4
L46,learner,Slovak,ELE,16.0,9.0,item_08,PPS,anterioridad_lejana,hace dos meses,4
L46,learner,Slovak,ELE,16.0,9.0,item_09,PPS,anterioridad_lejana,hace dos meses,4
L46,learner,Slovak,ELE,16.0,9.0,item_10,PPC,anterioridad_inmediata,hace un rato,2
L46,learner,Slovak,ELE,16.0,9.0,item_11,PPC,anterioridad_inmediata,hace un rato,4
L46,learner,Slovak,ELE,16.0,9.0,item_12,PPC,anterioridad_inmediata,hace un rato,5
L46,learner,Slovak,ELE,16.0,9.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,4
L46,learner,Slovak,ELE,16.0,9.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,6
L46,learner,Slovak,ELE,16.0,9.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,5
L46,learner,Slovak,ELE,16.0,9.0,item_16,PPC,anterioridad_lejana,hace dos meses,1
L46,learner,Slovak,ELE,16.0,9.0,item_17,PPC,anterioridad_lejana,hace dos meses,1
L46,learner,Slovak,ELE,16.0,9.0,item_18,PPC,anterioridad_lejana,hace dos meses,2
L47,learner,Slovak,bilingual,15.0,13.0,item_01,PPS,anterioridad_inmediata,hace un rato,2
L47,learner,Slovak,bilingual,15.0,13.0,item_02,PPS,anterioridad_inmediata,hace un rato,5
L47,learner,Slovak,bilingual,15.0,13.0,item_03,PPS,anterioridad_inmediata,hace un rato,7
L47,learner,Slovak,bilingual,15.0,13.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,5
L47,learner,Slovak,bilingual,15.0,13.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,3
L47,learner,Slovak,bilingual,15.0,13.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,3
L47,learner,Slovak,bilingual,15.0,13.0,item_07,PPS,anterioridad_lejana,hace dos meses,5
L47,learner,Slovak,bilingual,15.0,13.0,item_08,PPS,anterioridad_lejana,hace dos meses,3
L47,learner,Slovak,bilingual,15.0,13.0,item_09,PPS,anterioridad_lejana,hace dos meses,5
L47,learner,Slovak,bilingual,15.0,13.0,item_10,PPC,anterioridad_inmediata,hace un rato,7
L47,learner,Slovak,bilingual,15.0,13.0,item_11,PPC,anterioridad_inmediata,hace un rato,6
L47,learner,Slovak,bilingual,15.0,13.0,item_12,PPC,anterioridad_inmediata,hace un rato,2
L47,learner,Slovak,bilingual,15.0,13.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,2
L47,learner,Slovak,bilingual,15.0,13.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,5
L47,learner,Slovak,bilingual,15.0,13.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,3
L47,learner,Slovak,bilingual,15.0,13.0,item_16,PPC,anterioridad_lejana,hace dos meses,5
L47,learner,Slovak,bilingual,15.0,13.0,item_17,PPC,anterioridad_lejana,hace dos meses,4
L47,learner,Slovak,bilingual,15.0,13.0,item_18,PPC,anterioridad_lejana,hace dos meses,5
L48,learner,Slovak,bilingual,18.0,5.0,item_01,PPS,anterioridad_inmediata,hace un rato,4
L48,learner,Slovak,bilingual,18.0,5.0,item_02,PPS,anterioridad_inmediata,hace un rato,2
L48,learner,Slovak,bilingual,18.0,5.0,item_03,PPS,anterioridad_inmediata,hace un rato,3
L48,learner,Slovak,bilingual,18.0,5.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,3
L48,learner,Slovak,bilingual,18.0,5.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,3
L48,learner,Slovak,bilingual,18.0,5.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,7
L48,learner,Slovak,bilingual,18.0,5.0,item_07,PPS,anterioridad_lejana,hace dos meses,7
L48,learner,Slovak,bilingual,18.0,5.0,item_08,PPS,anterioridad_lejana,hace dos meses,3
L48,learner,Slovak,bilingual,18.0,5.0,item_09,PPS,anterioridad_lejana,hace dos meses,3
L48,learner,Slovak,bilingual,18.0,5.0,item_10,PPC,anterioridad_inmediata,hace un rato,7
L48,learner,Slovak,bilingual,18.0,5.0,item_11,PPC,anterioridad_inmediata,hace un rato,4
L48,learner,Slovak,bilingual,18.0,5.0,item_12,PPC,anterioridad_inmediata,hace un rato,6
L48,learner,Slovak,bilingual,18.0,5.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,5
L48,learner,Slovak,bilingual,18.0,5.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,4
L48,learner,Slovak,bilingual,18.0,5.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,4
L48,learner,Slovak,bilingual,18.0,5.0,item_16,PPC,anterioridad_lejana,hace dos meses,3
L48,learner,Slovak,bilingual,18.0,5.0,item_17,PPC,anterioridad_lejana,hace dos meses,4
L48,learner,Slovak,bilingual,18.0,5.0,item_18,PPC,anterioridad_lejana,hace dos meses,4
L49,learner,Slovak,ELE,9.0,4.0,item_01,PPS,anterioridad_inmediata,hace un rato,1
L49,learner,Slovak,ELE,9.0,4.0,item_02,PPS,anterioridad_inmediata,hace un rato,1
L49,learner,Slovak,ELE,9.0,4.0,item_03,PPS,anterioridad_inmediata,hace un rato,3
L49,learner,Slovak,ELE,9.0,4.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,4
L49,learner,Slovak,ELE,9.0,4.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,2
L49,learner,Slovak,ELE,9.0,4.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,2
L49,learner,Slovak,ELE,9.0,4.0,item_07,PPS,anterioridad_lejana,hace dos meses,3
L49,learner,Slovak,ELE,9.0,4.0,item_08,PPS,anterioridad_lejana,hace dos meses,4
L49,learner,Slovak,ELE,9.0,4.0,item_09,PPS,anterioridad_lejana,hace dos meses,4
L49,learner,Slovak,ELE,9.0,4.0,item_10,PPC,anterioridad_inmediata,hace un rato,3
L49,learner,Slovak,ELE,9.0,4.0,item_11,PPC,anterioridad_inmediata,hace un rato,5
L49,learner,Slovak,ELE,9.0,4.0,item_12,PPC,anterioridad_inmediata,hace un rato,3
L49,learner,Slovak,ELE,9.0,4.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,6
L49,learner,Slovak,ELE,9.0,4.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,5
L49,learner,Slovak,ELE,9.0,4.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,2
L49,learner,Slovak,ELE,9.0,4.0,item_16,PPC,anterioridad_lejana,hace dos meses,3
L49,learner,Slovak,ELE,9.0,4.0,item_17,PPC,anterioridad_lejana,hace dos meses,4
L49,learner,Slovak,ELE,9.0,4.0,item_18,PPC,anterioridad_lejana,hace dos meses,3
L50,learner,Slovak,bilingual,8.0,10.0,item_01,PPS,anterioridad_inmediata,hace un rato,5
L50,learner,Slovak,bilingual,8.0,10.0,item_02,PPS,anterioridad_inmediata,hace un rato,2
L50,learner,Slovak,bilingual,8.0,10.0,item_03,PPS,anterioridad_inmediata,hace un rato,6
L50,learner,Slovak,bilingual,8.0,10.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,3
L50,learner,Slovak,bilingual,8.0,10.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,3
L50,learner,Slovak,bilingual,8.0,10.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,4
L50,learner,Slovak,bilingual,8.0,10.0,item_07,PPS,anterioridad_lejana,hace dos meses,4
L50,learner,Slovak,bilingual,8.0,10.0,item_08,PPS,anterioridad_lejana,hace dos meses,2
L50,learner,Slovak,bilingual,8.0,10.0,item_09,PPS,anterioridad_lejana,hace dos meses,3
L50,learner,Slovak,bilingual,8.0,10.0,item_10,PPC,anterioridad_inmediata,hace un rato,7
L50,learner,Slovak,bilingual,8.0,10.0,item_11,PPC,anterioridad_inmediata,hace un rato,7
L50,learner,Slovak,bilingual,8.0,10.0,item_12,PPC,anterioridad_inmediata,hace un rato,6
L50,learner,Slovak,bilingual,8.0,10.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,4
L50,learner,Slovak,bilingual,8.0,10.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,5
L50,learner,Slovak,bilingual,8.0,10.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,3
L50,learner,Slovak,bilingual,8.0,10.0,item_16,PPC,anterioridad_lejana,hace dos meses,3
L50,learner,Slovak,bilingual,8.0,10.0,item_17,PPC,anterioridad_lejana,hace dos meses,1
L50,learner,Slovak,bilingual,8.0,10.0,item_18,PPC,anterioridad_lejana,hace dos meses,2
L51,learner,Slovak,ELE,11.0,7.0,item_01,PPS,anterioridad_inmediata,hace un rato,5
L51,learner,Slovak,ELE,11.0,7.0,item_02,PPS,anterioridad_inmediata,hace un rato,4
L51,learner,Slovak,ELE,11.0,7.0,item_03,PPS,anterioridad_inmediata,hace un rato,3
L51,learner,Slovak,ELE,11.0,7.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,5
L51,learner,Slovak,ELE,11.0,7.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,7
L51,learner,Slovak,ELE,11.0,7.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,5
L51,learner,Slovak,ELE,11.0,7.0,item_07,PPS,anterioridad_lejana,hace dos meses,3
L51,learner,Slovak,ELE,11.0,7.0,item_08,PPS,anterioridad_lejana,hace dos meses,5
L51,learner,Slovak,ELE,11.0,7.0,item_09,PPS,anterioridad_lejana,hace dos meses,3
L51,learner,Slovak,ELE,11.0,7.0,item_10,PPC,anterioridad_inmediata,hace un rato,3
L51,learner,Slovak,ELE,11.0,7.0,item_11,PPC,anterioridad_inmediata,hace un rato,4
L51,learner,Slovak,ELE,11.0,7.0,item_12,PPC,anterioridad_inmediata,hace un rato,7
L51,learner,Slovak,ELE,11.0,7.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,3
L51,learner,Slovak,ELE,11.0,7.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,6
L51,learner,Slovak,ELE,11.0,7.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,6
L51,learner,Slovak,ELE,11.0,7.0,item_16,PPC,anterioridad_lejana,hace dos meses,4
L51,learner,Slovak,ELE,11.0,7.0,item_17,PPC,anterioridad_lejana,hace dos meses,3
L51,learner,Slovak,ELE,11.0,7.0,item_18,PPC,anterioridad_lejana,hace dos meses,2
L52,learner,Slovak,ELE,13.0,8.0,item_01,PPS,anterioridad_inmediata,hace un rato,3
L52,learner,Slovak,ELE,13.0,8.0,item_02,PPS,anterioridad_inmediata,hace un rato,3
L52,learner,Slovak,ELE,13.0,8.0,item_03,PPS,anterioridad_inmediata,hace un rato,2
L52,learner,Slovak,ELE,13.0,8.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,5
L52,learner,Slovak,ELE,13.0,8.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,4
L52,learner,Slovak,ELE,13.0,8.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,3
L52,learner,Slovak,ELE,13.0,8.0,item_07,PPS,anterioridad_lejana,hace dos meses,2
L52,learner,Slovak,ELE,13.0,8.0,item_08,PPS,anterioridad_lejana,hace dos meses,6
L52,learner,Slovak,ELE,13.0,8.0,item_09,PPS,anterioridad_lejana,hace dos meses,6
L52,learner,Slovak,ELE,13.0,8.0,item_10,PPC,anterioridad_inmediata,hace un rato,5
L52,learner,Slovak,ELE,13.0,8.0,item_11,PPC,anterioridad_inmediata,hace un rato,4
L52,learner,Slovak,ELE,13.0,8.0,item_12,PPC,anterioridad_inmediata,hace un rato,4
L52,learner,Slovak,ELE,13.0,8.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,1
L52,learner,Slovak,ELE,13.0,8.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,5
L52,learner,Slovak,ELE,13.0,8.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,2
L52,learner,Slovak,ELE,13.0,8.0,item_16,PPC,anterioridad_lejana,hace dos meses,4
L52,learner,Slovak,ELE,13.0,8.0,item_17,PPC,anterioridad_lejana,hace dos meses,3
L52,learner,Slovak,ELE,13.0,8.0,item_18,PPC,anterioridad_lejana,hace dos meses,2
L53,learner,Slovak,bilingual,12.0,12.0,item_01,PPS,anterioridad_inmediata,hace un rato,5
L53,learner,Slovak,bilingual,12.0,12.0,item_02,PPS,anterioridad_inmediata,hace un rato,3
L53,learner,Slovak,bilingual,12.0,12.0,item_03,PPS,anterioridad_inmediata,hace un rato,5
L53,learner,Slovak,bilingual,12.0,12.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,4
L53,learner,Slovak,bilingual,12.0,12.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,7
L53,learner,Slovak,bilingual,12.0,12.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,6
L53,learner,Slovak,bilingual,12.0,12.0,item_07,PPS,anterioridad_lejana,hace dos meses,7
L53,learner,Slovak,bilingual,12.0,12.0,item_08,PPS,anterioridad_lejana,hace dos meses,7
L53,learner,Slovak,bilingual,12.0,12.0,item_09,PPS,anterioridad_lejana,hace dos meses,3
L53,learner,Slovak,bilingual,12.0,12.0,item_10,PPC,anterioridad_inmediata,hace un rato,5
L53,learner,Slovak,bilingual,12.0,12.0,item_11,PPC,anterioridad_inmediata,hace un rato,4
L53,learner,Slovak,bilingual,12.0,12.0,item_12,PPC,anterioridad_inmediata,hace un rato,7
L53,learner,Slovak,bilingual,12.0,12.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,5
L53,learner,Slovak,bilingual,12.0,12.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,5
L53,learner,Slovak,bilingual,12.0,12.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,4
L53,learner,Slovak,bilingual,12.0,12.0,item_16,PPC,anterioridad_lejana,hace dos meses,4
L53,learner,Slovak,bilingual,12.0,12.0,item_17,PPC,anterioridad_lejana,hace dos meses,1
L53,learner,Slovak,bilingual,12.0,12.0,item_18,PPC,anterioridad_lejana,hace dos meses,5
L54,learner,Slovak,ELE,15.0,14.0,item_01,PPS,anterioridad_inmediata,hace un rato,2
L54,learner,Slovak,ELE,15.0,14.0,item_02,PPS,anterioridad_inmediata,hace un rato,3
L54,learner,Slovak,ELE,15.0,14.0,item_03,PPS,anterioridad_inmediata,hace un rato,5
L54,learner,Slovak,ELE,15.0,14.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,6
L54,learner,Slovak,ELE,15.0,14.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,6
L54,learner,Slovak,ELE,15.0,14.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,1
L54,learner,Slovak,ELE,15.0,14.0,item_07,PPS,anterioridad_lejana,hace dos meses,4
L54,learner,Slovak,ELE,15.0,14.0,item_08,PPS,anterioridad_lejana,hace dos meses,2
L54,learner,Slovak,ELE,15.0,14.0,item_09,PPS,anterioridad_lejana,hace dos meses,4
L54,learner,Slovak,ELE,15.0,14.0,item_10,PPC,anterioridad_inmediata,hace un rato,4
L54,learner,Slovak,ELE,15.0,14.0,item_11,PPC,anterioridad_inmediata,hace un rato,5
L54,learner,Slovak,ELE,15.0,14.0,item_12,PPC,anterioridad_inmediata,hace un rato,3
L54,learner,Slovak,ELE,15.0,14.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,6
L54,learner,Slovak,ELE,15.0,14.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,5
L54,learner,Slovak,ELE,15.0,14.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,6
L54,learner,Slovak,ELE,15.0,14.0,item_16,PPC,anterioridad_lejana,hace dos meses,2
L54,learner,Slovak,ELE,15.0,14.0,item_17,PPC,anterioridad_lejana,hace dos meses,2
L54,learner,Slovak,ELE,15.0,14.0,item_18,PPC,anterioridad_lejana,hace dos meses,3
L55,learner,Slovak,ELE,11.0,9.0,item_01,PPS,anterioridad_inmediata,hace un rato,3
L55,learner,Slovak,ELE,11.0,9.0,item_02,PPS,anterioridad_inmediata,hace un rato,4
L55,learner,Slovak,ELE,11.0,9.0,item_03,PPS,anterioridad_inmediata,hace un rato,2
L55,learner,Slovak,ELE,11.0,9.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,5
L55,learner,Slovak,ELE,11.0,9.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,4
L55,learner,Slovak,ELE,11.0,9.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,3
L55,learner,Slovak,ELE,11.0,9.0,item_07,PPS,anterioridad_lejana,hace dos meses,2
L55,learner,Slovak,ELE,11.0,9.0,item_08,PPS,anterioridad_lejana,hace dos meses,5
L55,learner,Slovak,ELE,11.0,9.0,item_09,PPS,anterioridad_lejana,hace dos meses,4
L55,learner,Slovak,ELE,11.0,9.0,item_10,PPC,anterioridad_inmediata,hace un rato,6
L55,learner,Slovak,ELE,11.0,9.0,item_11,PPC,anterioridad_inmediata,hace un rato,6
L55,learner,Slovak,ELE,11.0,9.0,item_12,PPC,anterioridad_inmediata,hace un rato,7
L55,learner,Slovak,ELE,11.0,9.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,3
L55,learner,Slovak,ELE,11.0,9.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,5
L55,learner,Slovak,ELE,11.0,9.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,2
L55,learner,Slovak,ELE,11.0,9.0,item_16,PPC,anterioridad_lejana,hace dos meses,4
L55,learner,Slovak,ELE,11.0,9.0,item_17,PPC,anterioridad_lejana,hace dos meses,2
L55,learner,Slovak,ELE,11.0,9.0,item_18,PPC,anterioridad_lejana,hace dos meses,1
L56,learner,Slovak,ELE,7.0,13.0,item_01,PPS,anterioridad_inmediata,hace un rato,4
L56,learner,Slovak,ELE,7.0,13.0,item_02,PPS,anterioridad_inmediata,hace un rato,2
L56,learner,Slovak,ELE,7.0,13.0,item_03,PPS,anterioridad_inmediata,hace un rato,5
L56,learner,Slovak,ELE,7.0,13.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,3
L56,learner,Slovak,ELE,7.0,13.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,3
L56,learner,Slovak,ELE,7.0,13.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,4
L56,learner,Slovak,ELE,7.0,13.0,item_07,PPS,anterioridad_lejana,hace dos meses,3
L56,learner,Slovak,ELE,7.0,13.0,item_08,PPS,anterioridad_lejana,hace dos meses,2
L56,learner,Slovak,ELE,7.0,13.0,item_09,PPS,anterioridad_lejana,hace dos meses,4
L56,learner,Slovak,ELE,7.0,13.0,item_10,PPC,anterioridad_inmediata,hace un rato,6
L56,learner,Slovak,ELE,7.0,13.0,item_11,PPC,anterioridad_inmediata,hace un rato,3
L56,learner,Slovak,ELE,7.0,13.0,item_12,PPC,anterioridad_inmediata,hace un rato,2
L56,learner,Slovak,ELE,7.0,13.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,6
L56,learner,Slovak,ELE,7.0,13.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,4
L56,learner,Slovak,ELE,7.0,13.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,3
L56,learner,Slovak,ELE,7.0,13.0,item_16,PPC,anterioridad_lejana,hace dos meses,4
L56,learner,Slovak,ELE,7.0,13.0,item_17,PPC,anterioridad_lejana,hace dos meses,3
L56,learner,Slovak,ELE,7.0,13.0,item_18,PPC,anterioridad_lejana,hace dos meses,3
L57,learner,Slovak,ELE,11.0,4.0,item_01,PPS,anterioridad_inmediata,hace un rato,2
L57,learner,Slovak,ELE,11.0,4.0,item_02,PPS,anterioridad_inmediata,hace un rato,3
L57,learner,Slovak,ELE,11.0,4.0,item_03,PPS,anterioridad_inmediata,hace un rato,5
L57,learner,Slovak,ELE,11.0,4.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,5
L57,learner,Slovak,ELE,11.0,4.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,4
L57,learner,Slovak,ELE,11.0,4.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,4
L57,learner,Slovak,ELE,11.0,4.0,item_07,PPS,anterioridad_lejana,hace dos meses,6
L57,learner,Slovak,ELE,11.0,4.0,item_08,PPS,anterioridad_lejana,hace dos meses,2
L57,learner,Slovak,ELE,11.0,4.0,item_09,PPS,anterioridad_lejana,hace dos meses,2
L57,learner,Slovak,ELE,11.0,4.0,item_10,PPC,anterioridad_inmediata,hace un rato,6
L57,learner,Slovak,ELE,11.0,4.0,item_11,PPC,anterioridad_inmediata,hace un rato,6
L57,learner,Slovak,ELE,11.0,4.0,item_12,PPC,anterioridad_inmediata,hace un rato,5
L57,learner,Slovak,ELE,11.0,4.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,5
L57,learner,Slovak,ELE,11.0,4.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,5
L57,learner,Slovak,ELE,11.0,4.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,6
L57,learner,Slovak,ELE,11.0,4.0,item_16,PPC,anterioridad_lejana,hace dos meses,5
L57,learner,Slovak,ELE,11.0,4.0,item_17,PPC,anterioridad_lejana,hace dos meses,3
L57,learner,Slovak,ELE,11.0,4.0,item_18,PPC,anterioridad_lejana,hace dos meses,6
L58,learner,Slovak,ELE,18.0,8.0,item_01,PPS,anterioridad_inmediata,hace un rato,4
L58,learner,Slovak,ELE,18.0,8.0,item_02,PPS,anterioridad_inmediata,hace un rato,5
L58,learner,Slovak,ELE,18.0,8.0,item_03,PPS,anterioridad_inmediata,hace un rato,3
L58,learner,Slovak,ELE,18.0,8.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,7
L58,learner,Slovak,ELE,18.0,8.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,6
L58,learner,Slovak,ELE,18.0,8.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,4
L58,learner,Slovak,ELE,18.0,8.0,item_07,PPS,anterioridad_lejana,hace dos meses,5
L58,learner,Slovak,ELE,18.0,8.0,item_08,PPS,anterioridad_lejana,hace dos meses,2
L58,learner,Slovak,ELE,18.0,8.0,item_09,PPS,anterioridad_lejana,hace dos meses,6
L58,learner,Slovak,ELE,18.0,8.0,item_10,PPC,anterioridad_inmediata,hace un rato,7
L58,learner,Slovak,ELE,18.0,8.0,item_11,PPC,anterioridad_inmediata,hace un rato,6
L58,learner,Slovak,ELE,18.0,8.0,item_12,PPC,anterioridad_inmediata,hace un rato,4
L58,learner,Slovak,ELE,18.0,8.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,2
L58,learner,Slovak,ELE,18.0,8.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,4
L58,learner,Slovak,ELE,18.0,8.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,6
L58,learner,Slovak,ELE,18.0,8.0,item_16,PPC,anterioridad_lejana,hace dos meses,2
L58,learner,Slovak,ELE,18.0,8.0,item_17,PPC,anterioridad_lejana,hace dos meses,2
L58,learner,Slovak,ELE,18.0,8.0,item_18,PPC,anterioridad_lejana,hace dos meses,1
L59,learner,Slovak,bilingual,11.0,13.0,item_01,PPS,anterioridad_inmediata,hace un rato,5
L59,learner,Slovak,bilingual,11.0,13.0,item_02,PPS,anterioridad_inmediata,hace un rato,4
L59,learner,Slovak,bilingual,11.0,13.0,item_03,PPS,anterioridad_inmediata,hace un rato,2
L59,learner,Slovak,bilingual,11.0,13.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,4
L59,learner,Slovak,bilingual,11.0,13.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,5
L59,learner,Slovak,bilingual,11.0,13.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,6
L59,learner,Slovak,bilingual,11.0,13.0,item_07,PPS,anterioridad_lejana,hace dos meses,5
L59,learner,Slovak,bilingual,11.0,13.0,item_08,PPS,anterioridad_lejana,hace dos meses,4
L59,learner,Slovak,bilingual,11.0,13.0,item_09,PPS,anterioridad_lejana,hace dos meses,5
L59,learner,Slovak,bilingual,11.0,13.0,item_10,PPC,anterioridad_inmediata,hace un rato,7
L59,learner,Slovak,bilingual,11.0,13.0,item_11,PPC,anterioridad_inmediata,hace un rato,7
L59,learner,Slovak,bilingual,11.0,13.0,item_12,PPC,anterioridad_inmediata,hace un rato,6
L59,learner,Slovak,bilingual,11.0,13.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,4
L59,learner,Slovak,bilingual,11.0,13.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,5
L59,learner,Slovak,bilingual,11.0,13.0,item_15,PPC,momento_no_terminado,hoy / esta mañana,5
L59,learner,Slovak,bilingual,11.0,13.0,item_16,PPC,anterioridad_lejana,hace dos meses,1
L59,learner,Slovak,bilingual,11.0,13.0,item_17,PPC,anterioridad_lejana,hace dos meses,5
L59,learner,Slovak,bilingual,11.0,13.0,item_18,PPC,anterioridad_lejana,hace dos meses,5
L60,learner,Slovak,bilingual,16.0,11.0,item_01,PPS,anterioridad_inmediata,hace un rato,3
L60,learner,Slovak,bilingual,16.0,11.0,item_02,PPS,anterioridad_inmediata,hace un rato,4
L60,learner,Slovak,bilingual,16.0,11.0,item_03,PPS,anterioridad_inmediata,hace un rato,5
L60,learner,Slovak,bilingual,16.0,11.0,item_04,PPS,momento_no_terminado,hoy / esta mañana,5
L60,learner,Slovak,bilingual,16.0,11.0,item_05,PPS,momento_no_terminado,hoy / esta mañana,3
L60,learner,Slovak,bilingual,16.0,11.0,item_06,PPS,momento_no_terminado,hoy / esta mañana,4
L60,learner,Slovak,bilingual,16.0,11.0,item_07,PPS,anterioridad_lejana,hace dos meses,7
L60,learner,Slovak,bilingual,16.0,11.0,item_08,PPS,anterioridad_lejana,hace dos meses,5
L60,learner,Slovak,bilingual,16.0,11.0,item_09,PPS,anterioridad_lejana,hace dos meses,7
L60,learner,Slovak,bilingual,16.0,11.0,item_10,PPC,anterioridad_inmediata,hace un rato,3
L60,learner,Slovak,bilingual,16.0,11.0,item_11,PPC,anterioridad_inmediata,hace un rato,6
L60,learner,Slovak,bilingual,16.0,11.0,item_12,PPC,anterioridad_inmediata,hace un rato,5
L60,learner,Slovak,bilingual,16.0,11.0,item_13,PPC,momento_no_terminado,hoy / esta mañana,4
L60,learner,Slovak,bilingual,16.0,11.0,item_14,PPC,momento_no_terminado,hoy / esta mañana,3
