origincityLabel,origincountry,originlat,originlong,originpopulation,sistercityLabel,destinationlat,destinationlong,destinationpopulation,destination_countryLabel,dist,eu
Friedrichshafen,Germany,47.65416667,9.479166667,58350,Imperia,43.88646667,8.029652778,41999,Italy,434,EU
Kulmbach,Germany,50.1,11.43333333,26217,Lugo,44.41666667,11.91666667,,Italy,633,EU
Kelheim,Germany,48.91666667,11.86666667,14701,Soave,45.41955,11.24594,,Italy,392,EU
Renningen,Germany,48.76611111,8.934722222,17107,Occhiobello,44.9216,11.5812,,Italy,472,EU
Oppenheim,Germany,49.85555556,8.360277778,7308,Sant'Ambrogio di Valpolicella,45.52089,10.83618,,Italy,517,EU
Höchberg,Germany,49.78305556,9.881666667,8761,Bastia Umbra,43.06666667,12.55,21884,Italy,774,EU
Ingelheim am Rhein,Germany,49.97472222,8.056388889,24155,San Pietro in Cariano,45.51666667,10.88333333,12930,Italy,539,EU
Wackernheim,Germany,49.97416667,8.116666667,,Roncà,45.48333333,11.28333333,,Italy,553,EU
Ober-Ramstadt,Germany,49.83333333,8.75,15367,Pragelato,45.01666667,6.95,,Italy,552,EU
Goch,Germany,51.68388889,6.161944444,34106,Putignano,40.85106,17.1219,,Italy,1467,EU
Bad Neustadt an der Saale,Germany,50.32194444,10.21611111,15154,Cerro Maggiore,45.6,8.95,15235,Italy,533,EU
Zorneding,Germany,48.08333333,11.83333333,6743,Cappella Maggiore,45.96666667,12.36666667,,Italy,239,EU
Raunheim,Germany,50.00972222,8.45,,Trofarello,44.98333333,7.733333333,,Italy,561,EU
Oppenheim,Germany,49.85555556,8.360277778,7308,Sant'Ambrogio di Valpolicella,45.51666667,10.83333333,,Italy,517,EU
Villingen-Schwenningen,Germany,48.06027778,8.458611111,81916,Savona,44.307975,8.481016667,61227,Italy,417,EU
Kämpfelbach,Germany,48.94805556,8.623888889,6292,Civitella in Val di Chiana,43.40527778,11.77055556,,Italy,662,EU
Kappeln,Germany,54.66138889,9.931111111,8687,Merate,45.7,9.433333333,,Italy,997,EU
Salzwedel,Germany,52.85,11.15,24084,San Vito dei Normanni,40.65555556,17.70361111,,Italy,1443,EU
Leutkirch im Allgäu,Germany,47.82555556,10.02222222,22406,Castiglione delle Stiviere,45.4,10.5,,Italy,272,EU
Wolfegg,Germany,47.81944444,9.793888889,3678,Colico,46.13333333,9.366666667,,Italy,190,EU
Rothenburg ob der Tauber,Germany,49.37722222,10.17888889,,Montagnana,45.23333333,11.45,,Italy,471,EU
Bad Windsheim,Germany,49.5,10.41666667,11195,Este,45.233333,11.666667,,Italy,484,EU
Ottobeuren,Germany,47.94138889,10.29944444,7317,Norcia,42.79333333,13.09388889,,Italy,613,EU
Reilingen,Germany,49.29472222,8.569166667,7437,Mezzago,45.62861111,9.444166667,4301,Italy,413,EU
Eltville,Germany,50.01666667,8.11666667,16897,Passignano sul Trasimeno,43.18333333,12.13333333,,Italy,820,EU
Albbruck,Germany,47.58916667,8.129166667,7185,Carmignano di Brenta,45.63333333,11.7,,Italy,349,EU
Rothenburg ob der Tauber,Germany,49.37722222,10.17888889,,Montagnana,45.23229,11.46483,,Italy,471,EU
Kaufbeuren,Germany,47.88,10.6225,41759,Ferrara,44.835297,11.619865,132445,Italy,347,EU
Seeheim-Jugenheim,Germany,49.76666667,8.65,,Ceregnano,45.03333333,11.86666667,,Italy,579,EU
Eching,Germany,48.3,11.61666667,9667,Trezzano sul Naviglio,45.43333333,9.066666667,20497,Italy,373,EU
Burghausen,Germany,48.16666667,12.83333333,16736,Sulmona,42.052325,13.92232222,,Italy,685,EU
Ober-Ramstadt,Germany,49.83333333,8.75,15367,Vermezzo,45.4,8.966666667,3951,Italy,493,EU
Wertheim am Main,Germany,49.75,9.516667,23405,Gubbio,43.35,12.56666667,32282,Italy,749,EU
Jettingen,Germany,48.56694444,8.780833333,,Vernio,44.05,11.15,,Italy,534,EU
Schwetzingen,Germany,49.38333333,8.566666667,21494,Spoleto,42.73333333,12.73333333,38218,Italy,806,EU
Geisenheim,Germany,49.983125,7.965555556,,Trino,45.19527778,8.296111111,,Italy,533,EU
Goch,Germany,51.68388889,6.161944444,34106,Putignano,40.84922778,17.12254444,,Italy,1467,EU
Bodenheim,Germany,49.92972222,8.313333333,,Grezzana,45.51666667,11.01666667,,Italy,531,EU
Böblingen,Germany,48.683333,9,47385,Alba,44.71666667,8.083333333,,Italy,447,EU
Bopfingen,Germany,48.85694444,10.35222222,11787,Russi,44.37645,12.03335,,Italy,514,EU
Bad Aibling,Germany,47.86666667,12.01666667,12583,Cavaion Veronese,45.53333333,10.76666667,,Italy,276,EU
Bietigheim-Bissingen,Germany,48.96666667,9.133333333,42968,Pontelongo,45.25,12.01666667,,Italy,467,EU
Pentling,Germany,48.98361111,12.05888889,4814,Corciano,43.13333333,12.28333333,18340,Italy,651,EU
Leingarten,Germany,49.15,9.116666667,,Asola,45.21666667,10.41666667,,Italy,448,EU
Waiblingen,Germany,48.83027778,9.316944444,53407,Iesi,43.52278889,13.24395,,Italy,663,EU
Schwerin,Germany,53.63333333,11.41666667,91583,Reggio Emilia,44.7,10.63333333,170996,Italy,995,EU
Baienfurt,Germany,47.82694444,9.651666667,7052,Goito,45.25,10.66666667,,Italy,297,EU
Budenheim,Germany,50.01666667,8.166666667,,Isola della Scala,45.26666667,11.13333333,,Italy,573,EU
Görlitz,Germany,51.15277778,14.98722222,56073,Molfetta,41.2,16.6,59674,Italy,1114,EU
Hude,Germany,53.11111111,8.4625,,Fiume Veneto,45.93333333,12.73333333,,Italy,855,EU
Passau,Germany,48.56666667,13.46666667,50566,Scurcola Marsicana,42.06416667,13.34,,Italy,723,EU
Schorndorf,Germany,48.8,9.533333333,38178,Dueville,45.63333333,11.55,,Italy,384,EU
Bad Säckingen,Germany,47.55333333,7.947222222,16416,Santeramo in Colle,40.8,16.76666667,,Italy,1028,EU
Kirchheim am Ries,Germany,48.88333333,10.4,,Solarolo,44.36666667,11.85,,Italy,514,EU
Passau,Germany,48.56666667,13.46666667,50566,Scurcola Marsicana,42.06313,13.33919,,Italy,723,EU
Wachtberg,Germany,50.62416667,7.132222222,,Bernareggio,45.645,9.4,10846,Italy,579,EU
Neubrandenburg,Germany,53.55694444,13.26083333,63437,Collegno,45.08333333,7.583333333,49782,Italy,1027,EU
Kelheim,Germany,48.91666667,11.86666667,14701,Soave,45.42472222,11.24555556,,Italy,392,EU
Ichenhausen,Germany,48.36666667,10.31666667,7166,Valeggio sul Mincio,45.35,10.73333333,,Italy,337,EU
Ellwangen (Jagst),Germany,48.96111111,10.13055556,25276,Abbiategrasso,45.4009,8.9185,32295,Italy,406,EU
Memmingen,Germany,47.98777778,10.18111111,42841,Silvi,42.55,14.11666667,,Italy,678,EU
Eichstätt,Germany,48.89194444,11.18388889,13788,Vestenanova,45.56666667,11.23333333,,Italy,370,EU
Kitzingen,Germany,49.73333333,10.16666667,20474,Montevarchi,43.52339722,11.56786667,,Italy,699,EU
Waldkirchen,Germany,48.73055556,13.60111111,9448,Serrara Fontana,40.71666667,13.9,,Italy,891,EU
Rosenheim,Germany,47.85611111,12.12888889,60464,Lazise,45.50527778,10.7325,,Italy,282,EU
Emmendingen,Germany,48.12138889,7.849166667,,Torre Annunziata,40.75694444,14.44444444,,Italy,971,EU
Friedberg,Germany,50.33527778,8.755,27859,Magreglio,45.91666667,9.266666667,,Italy,493,EU
Sayda,Germany,50.71666667,13.41666667,,Sogliano al Rubicone,44,12.3,,Italy,752,EU
Bad Tölz,Germany,47.76027778,11.55666667,13798,San Giuliano Terme,43.7625,10.44138889,,Italy,453,EU
Zwingenberg,Germany,49.7225,8.613888889,6800,Brisighella,44.21666667,11.76666667,,Italy,657,EU
Argenbühl,Germany,47.68805556,9.959166667,6171,Capannoli,43.59,10.66972222,,Italy,459,EU
Neustadt an der Aisch,Germany,49.58,10.60888889,12317,Castelnuovo del Garda,45.43333333,10.76666667,,Italy,461,EU
Kißlegg,Germany,47.79,9.884166667,,Fontanellato,44.8825,10.15583333,,Italy,324,EU
Landshut,Germany,48.53972222,12.15083333,69211,Schio,45.71666667,11.36666667,,Italy,319,EU
Steinheim,Germany,51.85,9.1,12757,Specchia,39.94166667,18.30833333,,Italy,1501,EU
Simbach am Inn,Germany,48.26666667,13.01666667,8697,Tolmezzo,46.4,13.01666667,,Italy,208,EU
Schallstadt,Germany,47.95805556,7.750277778,6053,Rosà,45.71666667,11.76666667,,Italy,394,EU
Ascheberg,Germany,51.78888889,7.62,,Buggiano,43.87638889,10.73444444,,Italy,910,EU
Sebnitz,Germany,50.96666667,14.28333333,,Cascina,43.68,10.50027778,,Italy,859,EU
Uffenheim,Germany,49.51666667,10.25,5694,Pratovecchio,43.78777778,11.72444444,,Italy,647,EU
Bad Grönenbach,Germany,47.86666667,10.21666667,5528,Castilenti,42.53333333,13.91666667,,Italy,660,EU
Wolfhagen,Germany,51.31666667,9.166666667,12856,Meldola,44.13333333,12.06666667,,Italy,827,EU
Fischbachau,Germany,47.71666667,11.95,4823,Castagnaro,45.11795,11.40911,,Italy,292,EU
Kohren-Sahlis,Germany,51.01861111,12.60444444,2611,Montottone,43.06205,13.58471944,,Italy,888,EU
Vietmannsdorf,Germany,53.0506,13.5303,,Rosà,45.71666667,11.76666667,,Italy,825,EU
Bruchsal,Germany,49.13333333,8.6,44104,Volterra,43.4,10.86666667,,Italy,661,EU
Wolfratshausen,Germany,47.91333333,11.42777778,15090,"Manzano, Friuli",45.98333333,13.38333333,,Italy,261,EU
Passau,Germany,48.56666667,13.46666667,50566,Montecchio Maggiore,45.50369,11.412,,Italy,374,EU
Hopsten,Germany,52.38055556,7.6,,Calcinaia,43.68352,10.61653,,Italy,992,EU
Dillingen an der Donau,Germany,48.56666667,10.46666667,15803,Bondeno,44.88944,11.41542,,Italy,415,EU
Marzling,Germany,48.4,11.8,1871,San Zenone degli Ezzelini,45.78333333,11.83333333,,Italy,291,EU
Wolpertswende,Germany,47.89444444,9.6125,4027,Menaggio,46.01666667,9.233333333,,Italy,211,EU
Velden,Germany,48.36666667,12.25,4860,Roana,45.87696,11.45274,,Italy,283,EU
Schwäbisch Gmünd,Germany,48.8,9.8,59166,Faenza,44.28333333,11.88333333,58542,Italy,527,EU
Unterföhring,Germany,48.19166667,11.65277778,5071,Tarcento,46.21666667,13.21666667,,Italy,249,EU
Marktl,Germany,48.25333333,12.84305556,2665,Sotto il Monte Giovanni XXIII,45.70722222,9.499166667,,Italy,380,EU
Eichenau,Germany,48.16666667,11.31666667,9689,Budrio,44.53745,11.53439,16167,Italy,404,EU
Eberstadt,Germany,49.18333333,9.316666667,3120,Montescudaio,43.33333333,10.63333333,,Italy,658,EU
Essenbach,Germany,48.61666667,12.21666667,7736,Savignano Irpino,41.23333333,15.18333333,1647,Italy,853,EU
Seesen,Germany,51.89305556,10.17833333,19296,Montecorvino Rovella,40.7,14.98333333,,Italy,1297,EU
St. Georgen im Schwarzwald,Germany,48.12472222,8.330833333,12838,Scandale,39.11666667,16.96666667,,Italy,1217,EU
Oberkochen,Germany,48.78388889,10.10527778,8373,Montebelluna,45.77527778,12.03888889,,Italy,365,EU
Templin,Germany,53.11666667,13.5,,Controguerra,42.85,13.81666667,,Italy,1142,EU
Bad Mergentheim,Germany,49.5,9.766666667,23064,Borgomanero,45.7,8.466666667,,Italy,434,EU
Breuna,Germany,51.41666667,9.183333333,3590,Predappio,44.10416667,11.985,,Italy,839,EU
Karlsfeld,Germany,48.21666667,11.46666667,13650,Muro Lucano,40.75,15.48333333,,Italy,889,EU
Senftenberg,Germany,51.51666667,14.01666667,24625,Fresagrandinaria,41.98333333,14.66666667,,Italy,1061,EU
Grebenstein,Germany,51.45,9.416666667,5797,Sarsina,43.91666667,12.15,,Italy,862,EU
Adenau,Germany,50.38333333,6.933333333,2947,Castione della Presolana,45.9,10.03333333,,Italy,549,EU
Hersbruck,Germany,49.50805556,11.43277778,11479,San Daniele del Friuli,46.15,13.01666667,,Italy,392,EU
Velden,Germany,48.36666667,12.25,4860,Roana,45.87638889,11.46277778,,Italy,283,EU
Bickenbach,Germany,49.75402778,8.611736111,5549,Tricarico,40.61666667,16.15,,Italy,1174,EU
Stadecken-Elsheim,Germany,49.91194444,8.125277778,,Bovolone,45.25,11.13333333,,Italy,565,EU
Ochtendung,Germany,50.34805556,7.389722222,,Caiazzo,41.18333333,14.36666667,,Italy,1153,EU
Marktredwitz,Germany,50,12.06666667,17130,Castelfranco Emilia,44.59666667,11.05277778,,Italy,606,EU
Stadtbergen,Germany,48.36666667,10.85,11713,Bagnolo Mella,45.43,10.1854,,Italy,330,EU
Prien am Chiemsee,Germany,47.86666667,12.33333333,10355,Valdagno,45.65,11.3,,Italy,259,EU
Püttlingen,Germany,49.28333333,6.883333333,18848,Fresagrandinaria,41.98333333,14.66666667,,Italy,1011,EU
Ellhofen,Germany,49.14694444,9.321388889,,Peccioli,43.55,10.71666667,,Italy,631,EU
Weiterstadt,Germany,49.9,8.6,,Bagno a Ripoli,43.75,11.31666667,25538,Italy,714,EU
Herrenberg,Germany,48.59666667,8.870833333,30626,Fidenza,44.86666667,10.06666667,,Italy,425,EU
Bad Salzschlirf,Germany,50.61666667,9.5,3204,Castel San Pietro Terme,44.39777778,11.58944444,,Italy,709,EU
Fischbachau,Germany,47.71666667,11.95,4823,Castagnaro,45.11666667,11.41666667,,Italy,292,EU
Warstein,Germany,51.45,8.366666667,,Pietrapaola,39.48333333,16.81666667,,Italy,1482,EU
Hofheim am Taunus,Germany,50.08756944,8.444722222,38363,Buccino,40.63333333,15.38333333,,Italy,1182,EU
Seligenstadt,Germany,50.04409722,8.975347222,,Piedimonte Matese,41.18333333,14.36666667,,Italy,1070,EU
Oberstenfeld,Germany,49.02388889,9.319444444,7877,Verbicaro,39.75,15.91666667,,Italy,1156,EU
Schliersee,Germany,47.73333333,11.86666667,6141,Barberino Val d'Elsa,43.54332778,11.172175,4405,Italy,469,EU
Neuruppin,Germany,52.92222222,12.8,31901,Certaldo,43.54777778,11.04111111,16076,Italy,1050,EU
Bartholomä,Germany,48.75361111,9.9875,2041,Casola Valsenio,44.21666667,11.61666667,,Italy,520,EU
Abtsgmünd,Germany,48.89416667,10.00388889,7341,Castel Bolognese,44.31666667,11.8,,Italy,527,EU
Blieskastel,Germany,49.24222222,7.254444444,21033,Castellabate,40.27916667,14.95166667,,Italy,1166,EU
Gottmadingen,Germany,47.73555556,8.776666667,10250,Caselle in Pittari,40.16666667,15.55,,Italy,1000,EU
Mühlacker,Germany,48.95,8.839166667,25211,Bassano del Grappa,45.76861111,11.73666667,,Italy,416,EU
Steinhagen,Germany,52.005,8.414722222,,Fivizzano,44.23333333,10.11666667,,Italy,873,EU
Altdorf,Germany,48.56666667,12.11666667,9185,San Vito di Leguzzano,45.68333333,11.38333333,,Italy,325,EU
Nieder-Olm,Germany,49.90833333,8.202777778,,Bussolengo,45.46666667,10.85,19483,Italy,532,EU
Treuchtlingen,Germany,48.95527778,10.90944444,12781,Ponsacco,43.61666667,10.63333333,,Italy,594,EU
Neufahrn in Niederbayern,Germany,48.73333333,12.18333333,3133,Foza,45.9,11.63333333,,Italy,318,EU
Kronberg im Taunus,Germany,50.17965278,8.508541667,,Porto Recanati,43.42986389,13.66488889,,Italy,846,EU
Gau-Algesheim,Germany,49.95,8.016666667,,Caprino Veronese,45.6,10.8,,Italy,526,EU
Aalen,Germany,48.83722222,10.09361111,67344,Cervia,44.25,12.36666667,,Italy,539,EU
Fellbach,Germany,48.80861111,9.275833333,45147,Erba,45.81666667,9.216666667,,Italy,333,EU
Schwarzheide,Germany,51.48305556,13.86666667,5795,Piano di Sorrento,40.63333333,14.41111111,,Italy,1207,EU
Hirrlingen,Germany,48.41138889,8.888055556,,Minerbio,44.6175,11.47166667,,Italy,466,EU
Weyarn,Germany,47.86666667,11.8,2686,"Mirabello, Emilia–Romagna",44.82722222,11.46111111,,Italy,339,EU
Lörrach,Germany,47.61555556,7.661388889,48601,Senigallia,43.71305556,13.21833333,,Italy,612,EU
Olbernhau,Germany,50.66666667,13.33333333,,Stia,43.80388889,11.70944444,,Italy,773,EU
Kolbermoor,Germany,47.85,12.06666667,17942,Stia,43.80388889,11.70944444,,Italy,451,EU
Annweiler am Trifels,Germany,49.20333333,7.966666667,,Gorgonzola,45.53333333,9.4,19953,Italy,422,EU
Lauingen,Germany,48.56666667,10.43333333,9308,Treviglio,45.52138889,9.592777778,,Italy,345,EU
Rangsdorf,Germany,52.28305556,13.43305556,10498,"Fardella, Basilicata",40.11666667,16.16666667,,Italy,1369,EU
Sachsenheim,Germany,48.96,9.064722222,17861,Montignoso,44.01666667,10.16666667,,Italy,556,EU
Eppelheim,Germany,49.40111111,8.629722222,,Montebelluna,45.77527778,12.03888889,,Italy,477,EU
Sundern,Germany,51.31666667,8,27963,Calopezzati,39.56666667,16.8,,Italy,1473,EU
Hilzingen,Germany,47.76527778,8.784444444,8290,Lizzano in Belvedere,44.16666667,10.9,,Italy,432,EU
Adelmannsfelden,Germany,48.9525,10.00527778,1749,Bagnara di Romagna,44.38333333,11.83333333,,Italy,527,EU
Wunsiedel,Germany,50.01666667,12.01666667,9808,Volterra,43.4,10.86666667,,Italy,741,EU
Oettingen in Bayern,Germany,48.95,10.58333333,4616,Bagolino,45.81666667,10.46666667,,Italy,349,EU
Adlkofen,Germany,48.55,12.26666667,3090,Badia Calavena,45.56666667,11.15,,Italy,342,EU
Mallersdorf-Pfaffenberg,Germany,48.76666667,12.23333333,6091,Paderno del Grappa,45.83333333,11.85,,Italy,327,EU
Nuremberg,Germany,49.45277778,11.07777778,501072,Venice,45.43972222,12.33194444,264579,Italy,456,EU
Leipzig,Germany,51.33333333,12.38333333,575979,Bologna,44.49388889,11.34277778,387423,Italy,764,EU
Fulda,Germany,50.55277778,9.6775,65540,Como,45.81025,9.086138889,84378,Italy,529,EU
Lübeck,Germany,53.86972222,10.68638889,216253,Venice,45.43972222,12.33194444,264579,Italy,945,EU
Worms,Germany,49.63194444,8.365277778,82102,Parma,44.80147222,10.328,194152,Italy,557,EU
Göppingen,Germany,48.7025,9.652777778,55846,Foggia,41.46666667,15.56666667,151975,Italy,928,EU
Sindelfingen,Germany,48.71333333,9.002777778,62215,Sondrio,46.16971944,9.87,,Italy,290,EU
Klötze,Germany,52.62611111,11.16138889,,Miłomłyn,53.76666667,19.83333333,,Poland,591,EU
Warburg,Germany,51.48805556,9.14,23629,Prochowice,51.27416667,16.365,,Poland,502,EU
Wiernsheim,Germany,48.89,8.850555556,,Pinasca,44.95,7.233333333,,Italy,455,EU
Beeskow,Germany,52.16666667,14.25,8122,Gmina Sulęcin,52.45,15.11666667,,Poland,67,EU
Darmstadt,Germany,49.86666667,8.65,153166,Brescia,45.53888889,10.22028056,196359,Italy,495,EU
Mettmann,Germany,51.25,6.966666667,38291,Gmina Żnin,52.85,17.7,,Poland,754,EU
Lüneburg,Germany,53.2525,10.41444444,71668,Ivrea,45.46222222,7.874722222,,Italy,885,EU
Rosbach vor der Höhe,Germany,50.29861111,8.700555556,12167,Ciechanowiec,52.68333333,22.5,,Poland,990,EU
Hamm,Germany,51.66666667,7.816666667,179397,Crotone,39.08333333,17.11666667,62657,Italy,1574,EU
Winsen,Germany,53.36666667,10.21666667,,Drezdenko,52.83333333,15.83333333,,Poland,380,EU
Perleberg,Germany,53.06666667,11.86666667,13102,Szczawnica,49.41666667,20.48333333,,Poland,723,EU
Wörth am Rhein,Germany,49.05166667,8.260277778,,Drezdenko,52.83333333,15.83333333,,Poland,676,EU
Esslingen am Neckar,Germany,48.74055556,9.310833333,90378,Udine,46.06666667,13.23333333,99094,Italy,419,EU
Bestensee,Germany,52.25,13.65,,"Przemęt, Greater Poland Voivodeship",52.01666667,16.3,,Poland,183,EU
Beckum,Germany,51.755,8.040277778,36560,Grodków,50.68333333,17.36666667,,Poland,660,EU
Kaltenkirchen,Germany,53.83972222,9.960277778,20331,Kalisz Pomorski,53.28333333,15.9,,Poland,397,EU
Tübingen,Germany,48.52,9.055555556,87464,Perugia,43.1121,12.3888,166548,Italy,654,EU
Paderborn,Germany,51.71666667,8.766666667,148126,Province of Mantua,45.16666667,10.8,,Italy,743,EU
Hildesheim,Germany,52.15,9.95,105439,Pavia,45.18528056,9.155,72689,Italy,777,EU
Aue,Germany,50.58805556,12.70055556,16349,Genoa,44.40718611,8.933983333,588688,Italy,743,EU
Treptow-Köpenick,Germany,52.45,13.56666667,,Mokotów,52.2,21.01694444,,Poland,507,EU
Heringsdorf,Germany,53.96666667,14.16666667,,Grodków,50.68333333,17.36666667,,Poland,425,EU
Bad Blankenburg,Germany,50.68333333,11.26666667,,Tarnów Opolski,50.58333333,18.08333333,,Poland,481,EU
Traunstein,Germany,47.86666667,12.63333333,17349,Pinerolo,44.88333333,7.333333333,,Italy,525,EU
"Falkenstein, Saxony",Germany,50.46666667,12.36666667,8359,Strawczyn,50.93333,20.41667,,Poland,569,EU
Beckum,Germany,51.755,8.040277778,36560,Gmina Grodków,50.68333333,17.36666667,,Poland,660,EU
Einbeck,Germany,51.81666667,9.866666667,27931,Paczków,50.45,17,,Poland,520,EU
Rottweil,Germany,48.16805556,8.624722222,,L'Aquila,42.35400833,13.39199167,69627,Italy,746,EU
Wetzlar,Germany,50.56666667,8.5,51649,Siena,43.31833333,11.33138889,53853,Italy,834,EU
Ingolstadt,Germany,48.76361111,11.42611111,133323,Carrara,44.08333333,10.1,62923,Italy,530,EU
Dachau,Germany,48.26027778,11.43416667,45985,Bolzano,46.5,11.35,106783,Italy,196,EU
Bad Essen,Germany,52.32138889,8.34,15263,Wałcz,53.26666667,16.46666667,26354,Poland,556,EU
Rutesheim,Germany,48.80972222,8.945,10493,Perosa Argentina,44.95,7.2,,Italy,449,EU
Hofheim am Taunus,Germany,50.08756944,8.444722222,38363,Pruszcz Gdański,54.26666667,18.63333333,,Poland,835,EU
Borken,Germany,51.84388889,6.858333333,42272,Gmina Bolków,50.93333333,16.1,,Poland,649,EU
Kempten,Germany,47.73333333,10.31666667,65624,Trento,46.06666667,11.11666667,117185,Italy,195,EU
Weinstadt,Germany,48.81111111,9.365555556,26685,Casale Monferrato,45.13416667,8.458333333,,Italy,415,EU
Pforzheim,Germany,48.9,8.716666667,117754,Vicenza,45.55,11.55,112408,Italy,429,EU
Kyritz,Germany,52.94222222,12.39722222,10274,Wałcz,53.26666667,16.46666667,26354,Poland,274,EU
Wessobrunn,Germany,47.88333333,11.03333333,1761,Montecchio,42.66234,12.28803,,Italy,589,EU
Wallenhorst,Germany,52.35,8.016666667,,Stawiguda,53.65861111,20.39972222,,Poland,840,EU
Koblenz,Germany,50.35972222,7.597777778,112586,Novara,45.45,8.616666667,104471,Italy,551,EU
Oberhausen,Germany,51.55,6.85,210934,Iglesias,39.31666667,8.533333333,,Italy,1366,EU
Detmold,Germany,51.93333333,8.883333333,74817,Verona,45.43815833,10.99374167,252520,Italy,739,EU
Kassel,Germany,51.31972222,9.497777778,197984,Florence,43.77138889,11.25416667,382808,Italy,850,EU
Nordhorn,Germany,52.43333333,7.066666667,52298,Rieti,42.40443,12.856702,,Italy,1196,EU
Wolfsburg,Germany,52.42305556,10.78722222,122457,Pesaro and Urbino Province,43.91015,12.9133,,Italy,959,EU
Guben,Germany,51.95333333,14.71666667,17971,Cittadella,45.64861111,11.78361111,,Italy,733,EU
